sector_id|Zip|submarket_id|market_id|Sector|Latitude|Longitude|Median Age|Distance to Airport|Distance to Railroad|Airport Volume|Area (Square Miles)|Distance to CBD|Cost of Living Index|Mean Commute Time|Crime Rate (Quintile)|Civilian Employment Growth|grade_id|Grade|Homeownership Rate|Housing Affordability|Housing Affordability (Quintile)|Distance to Interstate|Miles of Interstate|% Office|Population Density|Distance to Railroad|Median Gross Rent|Distance to Seaport|Seaport TEUs|Walk Score Description|Rank - Median Age|Rank - Distance to Airport|Rank - Distance to Railroad|Rank - Airport Volume|Rank - Area (Square Miles)|Rank - Distance to CBD|Rank - Cost of Living Index|Rank - Mean Commute Time|Rank - Crime Rate|Rank - Civilian Employment Growth|Rank - grade_id|Rank - Homeownership Rate|Rank - Housing Affordability|Rank - Distance to Interstate|Rank - Miles of Interstate|Rank - % Office|Rank - Population Density|Rank - Distance to Railroad|Rank - Median Gross Rent|Rank - School Rating|Rank - Distance to Seaport|Rank - Seaport TEUs|Rank - Walk Score
1|2127|1952|154|Apartment|42.3349918|-71.0390934|31.81826981|2.55389966|2.32989081|18759742|2.02290488|2.00668581||22.81948324|Safe|-0.10944735|11|A+|0.37309972|60.49184596|Very Expensive|0.81864961|0.45604406|0.25714286|18372.27503559|2.10588196|1684.33118869|1.74656028|270881||570|151|277|1686|918|299||2594|4196|4617|497|4183|1007|1243|2223|2012|272|2613|1418|4776|25|4411|303
1|2128|1946|154|Apartment|42.3612027|-71.0070498|33.12629972|0.12645142|1.95560158|18759742|4.85082867|2.6474559||32.6435775|Less Safe|-0.10944735|9|A-|0.2565423|49.46584248|Expensive|0.90722158|1.39894866|0.13049268|9744.11563407|3.78475174|1538.82613836|0.9930901|270881||847|3|157|1756|1994|410||5048|4651|4704|1504|4765|2256|1389|1705|4583|650|3573|1934|4010|11|4498|375
1|2129|1945|154|Apartment|42.379657|-71.0614875|36.04131885|3.03849871|2.1651237|18759742|1.35243365|1.35908462||30.76161199|Safe|-0.10944735|11|A+|0.441973|69.43579121|Very Expensive|0.5807452|1.77970144|0.32377049|14458.87926055|1.29174869|1493.63138788|3.51068569|270881||1752|239|223|1665|642|190||4868|3662|4595|276|3744|483|837|1516|1068|384|1865|2101|4878|89|4388|425
1|2130|446|154|Apartment|42.3091743|-71.1138354|35.83821558|6.62734022|4.61765783|18759742|3.33430002|4.50035768||9.38921642|Safe|-0.10944735|10|A|0.43858522|55.86592047|Expensive|2.78155147|0|0.17829457|12197.33485202|2.60797544|1704.17278646|5.95939746|270881||1681|1077|1145|1706|1454|815||203|3668|4640|732|3769|1416|3293|2847|3649|482|2964|1362|4665|211|4434|523
1|2131|1540|154|Apartment|42.2843326|-71.1262275|38.48491653|8.18477432|6.30031952|18759742|2.58684831|6.26374623||30.90632665|Safe|-0.10944735|9|A-|0.52446285|52.5189309|Expensive|4.58473543|0|0.13868613|13149.4785721|4.41586473|1585.12319983|7.38980114|270881||2600|1517|1916|1738|1178|1197||4892|3686|4684|1189|3121|1802|4086|3114|4455|437|3809|1739|4447|284|4478|684
1|2132|446|154|Apartment|42.2804549|-71.1620165|45.38122424|9.78280407|7.46777215|18759742|4.56117872|7.618266||9.38921642|Safe|-0.10944735|10|A|0.69157949|53.65864997|Expensive|1.92008547|0|0.21032505|6290.79017604|5.15274023|1780.23224459|9.06995272|270881||4519|1957|2415|1716|1881|1533||204|2441|4656|915|1586|1671|2602|2944|2917|1177|4033|1190|4638|398|4450|1214
1|2134|446|154|Apartment|42.3580164|-71.1286084|27.11220463|6.24818831|3.34123914|18759742|1.32632768|3.5631022||9.38921642|Safe|-0.10944735|10|A|0.12484828|51.06821858|Expensive|0.10976385|1.43414761|0.22659176|14751.06612702|0.43428998|1970.93204541|6.15950862|270881||156|959|566|1720|628|617||205|4261|4662|968|5125|2024|76|1676|2610|376|673|732|4981|221|4456|172
1|2135|446|154|Apartment|42.3496885|-71.1539638|30.44608002|7.58958855|4.13468574|18759742|2.63478804|4.90801035||9.38921642|Safe|-0.10944735|9|A-|0.23773977|51.4984632|Expensive|0.56307337|1.37315216|0.22096317|17111.18033119|0.67978294|1949.98813665|7.40915779|270881||358|1344|930|1732|1193|894||206|3908|4677|1094|4833|1941|801|1717|2734|311|1086|767|5177|285|4471|514
1|2136|1540|154|Apartment|42.2550833|-71.1292203|39.43643576|9.74435904|8.08780879|18759742|4.58971058|8.09676912||30.90632665|Safe|-0.10944735|8|B+|0.50532393|50.78913566|Expensive|3.01876266|0|0.12471655|7510.49135589|6.43125854|1444.02739345|8.83414325|270881||2922|1942|2682|1782|1893|1647||4897|3979|4733|2054|3286|2058|3445|3656|4664|912|4304|2338|4584|381|4527|1433
1|2138|1536|154|Apartment|42.3796372|-71.1351523|28.82638513|6.67190698|4.20015668|18759742|2.74044865|4.12147425||19.52986746|Safe|-0.10944735|12|A++|0.35423499|68.44752822|Very Expensive|1.54015538|0|0.28706897|14273.72135905|1.72840639|2368.86631184|6.82998491|270881||237|1090|963|1638|1239|718||1328|2198|4565|104|4299|523|2206|2460|1556|393|2311|295|1872|259|4358|314
1|2139|1536|154|Apartment|42.3629856|-71.1033529|29.66692754|4.94911799|2.65579838|18759742|1.55777837|2.27948015||19.52986746|Safe|-0.10944735|12|A++|0.30994173|60.61031598|Very Expensive|0.97459256|0|0.36288848|24746.34495125|0.36247877|2256.43059113|4.94805524|270881||288|606|357|1654|745|352||1330|3177|4581|184|4544|997|1490|2513|699|181|538|390|2624|153|4374|278
1|2140|1536|154|Apartment|42.3921567|-71.1339958|33.14593332|6.81718688|4.70630528|18759742|1.15365308|4.42870305||19.52986746|Safe|-0.10944735|12|A++|0.33146155|66.2525001|Very Expensive|2.40630775|0|0.33791749|18630.05146857|2.59542367|1949.98813665|7.10952351|270881||854|1127|1188|1645|557|794||1329|3493|4572|131|4421|644|3015|2478|909|263|2954|765|1001|271|4365|340
1|2141|1536|154|Apartment|42.3702998|-71.0825603|32.02983274|3.92015053|2.15503963|18759742|0.64183627|1.40000574||19.52986746|Safe|-0.10944735|11|A+|0.29869745|59.04214167|Very Expensive|0.65565326|0|0.28991597|22052.07493573|0.38992873|2156.12029128|4.09263425|270881||623|401|217|1673|350|193||1331|3373|4603|339|4605|1118|968|2609|1509|211|589|471|3950|111|4397|217
1|2142|1536|154|Apartment|42.3614712|-71.0819939|31.63226437|3.86006174|2.1712735|18759742|0.27759041|1.18402435||19.52986746|Safe|-0.10944735|12|A++|0.10833783|70.7093276|Very Expensive|0.94788627|0|0.58671587|11952.38875594|0.48248525|3454.6426344|3.86448355|270881||551|389|225|1629|198|164||1326|2403|4556|79|5148|426|1456|2446|73|496|756|16|2540|100|4349|471
1|2143|1536|154|Apartment|42.3814062|-71.0967119|30.34855144|4.78214001|2.73842769|18759742|1.54328136|2.42916014||19.52986746|Safe|-0.10944735|11|A+|0.27114099|60.05813069|Very Expensive|1.00554054|0|0.20251177|17067.847891|0.69471538|1956.60200257|5.07663738|270881||350|567|382|1674|734|376||1332|3284|4605|359|4719|1039|1527|2620|3078|314|1106|752|4976|160|4399|244
1|2144|1536|154|Apartment|42.3996553|-71.1225501|31.00594171|6.44672227|4.48044657|18759742|1.0819487|4.24714998||19.52986746|Safe|-0.10944735|12|A++|0.33421193|61.73761338|Very Expensive|1.24057756|0|0.28837209|23531.76121572|2.51417087|2092.18625402|6.85059048|270881||440|1017|1082|1633|523|755||1327|3001|4560|96|4408|912|1858|2455|1533|191|2906|546|606|262|4353|287
1|2145|1536|154|Apartment|42.3915769|-71.0899097|33.66962021|4.69782785|2.91956694|18759742|1.39582277|2.69157212||19.52986746|Safe|-0.10944735|10|A|0.35274965|56.3189614|Expensive|0.2547026|0.78654983|0.14211886|19388.34034408|1.14130602|1787.9484215|5.1597015|270881||993|551|432|1696|661|422||1334|3431|4627|619|4310|1363|305|2050|4392|248|1703|1170|3951|164|4421|338
1|2148|1538|154|Apartment|42.4293799|-71.0587065|34.92991546|5.30802127|4.64876495|18759742|5.04454242|4.78829119||28.45118924|Safe|-0.10944735|9|A-|0.388265|48.4369443|Expensive|2.26460862|0|0.16266945|12250.58075209|3.98950863|1675.51270079|6.23990617|270881||1370|704|1161|1737|2040|867||4487|3148|4683|1177|4096|2398|2904|3108|3994|476|3649|1451|2746|224|4477|738
1|2149|1538|154|Apartment|42.4059375|-71.0546487|33.46895618|3.85662963|3.25656836|18759742|3.4259945|3.17582157||28.45118924|Safe|-0.10944735|9|A-|0.35565305|50.48261188|Expensive|1.78273882|0|0.13204952|13405.27282994|2.65650709|1527.80302849|4.69991729|270881||931|388|550|1746|1495|529||4490|3753|4692|1330|4289|2105|2479|3208|4561|425|2993|1971|3955|143|4486|410
1|2150|1946|154|Apartment|42.3968243|-71.0313479|34.0203795|2.66284608|2.91410907|18759742|2.20804173|2.90177401||32.6435775|Less Safe|-0.10944735|8|B+|0.25165391|46.78096702|Neutral|1.53980301|0|0.13043478|18174.79110924|3.16537207|1501.34756479|3.63472055|270881||1085|177|430|1777|1005|458||5049|4672|4727|1902|4783|2673|2202|3564|4584|278|3285|2061|4242|93|4521|474
1|2151|1538|154|Apartment|42.4182902|-71.0012511|40.48333789|3.83143473|4.54100371|18759742|5.86217532|4.98260706||28.45118924|Safe|-0.10944735|8|B+|0.45115335|48.65366334|Expensive|3.37160797|0|0.1261498|9274.22158743|5.25057268|1489.22214393|4.94859384|270881||3267|385|1111|1773|2306|911||4494|3549|4722|1797|3663|2361|3608|3502|4638|686|4053|2121|3596|154|4516|1105
1|2152|1946|154|Apartment|42.3730546|-70.9748072|47.01152265|1.75769254|3.68196726|18759742|1.97232961|4.38473877||32.6435775|Safe|-0.10944735|9|A-|0.51929365|53.8119744|Expensive|2.59360835|0|0.16666667|9465.61136583|5.60624198|1466.07361319|2.51029827|270881||4749|73|699|1734|889|787||5047|2633|4680|1142|3169|1639|3153|3082|3892|669|4132|2224|2847|45|4474|1223
1|2155|1538|154|Apartment|42.4238395|-71.1076732|34.72529683|6.66247425|5.09620364|18759742|8.19675619|5.06045259||28.45118924|Safe|-0.10944735|10|A|0.5469546|52.5812266|Expensive|0.23105491|3.97172769|0.19507909|7347.5728435|3.52993303|1839.75703791|7.32557454|270881||1298|1086|1380|1707|2956|933||4484|2137|4641|744|2923|1796|258|615|3272|939|3473|1025|3870|277|4435|927
1|2163|1536|154|Apartment|42.3661684|-71.1228503|27.98567348|5.94851976|3.41753718|18759742|0.09912311|3.29298871||19.52986746|Safe|-0.10944735|11|A+|0|60.05269077|Very Expensive|0.61019776|0|0.2|24397.92063445|0.88655461|2588.22619833|5.96745538|270881||189|879|597|1676|118|557||1333|1909|4607|387|5288|1040|893|2635|3134|185|1367|140|2541|212|4401|714
1|2169|1540|154|Apartment|42.248386|-71.0022792|37.95983961|7.92043891|4.75795546|18759742|8.97145596|8.24217097||30.90632665|Safe|-0.10944735|9|A-|0.38591879|49.5230999|Expensive|1.27171503|2.16841295|0.25823452|6352.81618276|1.59547202|1609.37404155|6.81538528|270881||2425|1430|1216|1743|3128|1682||4893|3123|4689|1289|4116|2249|1890|1298|1992|1167|2193|1654|2591|258|4483|1347
1|2170|1540|154|Apartment|42.2664149|-71.0155763|42.83324959|6.68825576|4.81302482|18759742|2.08292616|6.83997451||30.90632665|Safe|-0.10944735|11|A+|0.50186956|54.38652092|Expensive|1.70633279|0|0.18587361|9365.35085277|2.93779387|1441.82277147|5.57152646|270881||3937|1092|1239|1691|948|1330||4885|2535|4622|524|3312|1569|2401|2721|3487|676|3158|2345|397|183|4416|594
1|2171|1540|154|Apartment|42.2933266|-71.0181929|42.72927115|4.84978169|4.81592605|18759742|2.45226704|5.05934078||30.90632665|Safe|-0.10944735|10|A|0.53710537|51.70909032|Expensive|1.30932157|0|0.27027027|7463.15978891|4.78207041|1786.84611052|3.73176936|270881||3907|587|1241|1713|1122|931||4886|2408|4651|825|3010|1918|1937|2897|1803|920|3930|1172|1634|96|4445|1579
1|2176|1538|154|Apartment|42.455723|-71.0590194|38.39274679|6.94806856|6.33706148|18759742|4.67872975|6.60853141||28.45118924|Very Safe|-0.10944735|11|A+|0.62987891|58.45761532|Very Expensive|2.20392523|0|0.24554455|6052.86723339|5.7260544|1501.34756479|7.94208535|270881||2578|1157|1935|1670|1924|1276||4480|1263|4600|328|2216|1175|2865|2602|2235|1240|4151|2059|959|321|4394|1231
1|2180|1538|154|Apartment|42.4742082|-71.0976654|42.65958632|8.98567462|7.92265978|18759742|6.0191946|8.13021846||28.45118924|Safe|-0.10944735|10|A|0.648675|54.35082534|Expensive|0.5809283|1.96252721|0.19547658|3705.55498824|6.85964495|1628.11332834|9.89341553|270881||3881|1729|2620|1699|2340|1653||4482|1495|4631|672|2055|1573|838|1406|3258|2274|4381|1583|1031|453|4425|1925
1|2184|1540|154|Apartment|42.2061879|-71.0023199|41.09434355|10.83542704|5.45603386|18759742|13.75091964|11.01982763||30.90632665|Safe|-0.10944735|10|A|0.69827149|52.26599121|Expensive|1.77515341|1.17138251|0.27181879|2725.38890761|0.07664068|1569.69084601|9.72856383|270881||3446|2250|1532|1721|3912|2393||4888|1777|4663|974|1523|1841|2473|1841|1774|2936|51|1801|1504|442|4457|2737
1|2186|1540|154|Apartment|42.2415568|-71.0824318|38.93861574|9.24525551|6.78367094|18759742|13.01409813|8.27781418||30.90632665|Very Safe|-0.10944735|11|A+|0.78899611|63.5262301|Very Expensive|2.69169309|3.16349823|0.26896552|2133.66757218|4.32208636|1608.27173056|8.19116571|270881||2747|1805|2158|1672|3809|1691||4884|737|4602|333|736|778|3211|856|1828|3363|3776|1656|1013|335|4396|2725
1|2188|1540|154|Apartment|42.204579|-70.9577525|40.76453283|11.22374499|6.75605013|18759742|3.71911321|11.92390389||30.90632665|Safe|-0.10944735|9|A-|0.54606516|48.38956761|Expensive|3.79792246|0|0.18770227|4140.1725431|2.28835527|1576.30471193|10.17597343|270881||3354|2350|2145|1770|1603|2603||4896|2388|4718|1688|2930|2405|3802|3434|3444|2018|2734|1770|3168|482|4512|2766
1|2189|1540|154|Apartment|42.2097814|-70.9281763|39.34547437|11.31548695|7.52388318|18759742|3.82463983|12.34904792||30.90632665|Safe|-0.10944735|8|B+|0.61950616|46.46199296|Neutral|5.06942692|0|0.15789474|4109.16082238|3.7322794|1571.89546798|10.33476361|270881||2896|2377|2443|1783|1643|2688||4898|3261|4734|2115|2294|2726|4228|3693|4075|2036|3551|1796|2662|499|4528|2825
1|2190|1541|154|Apartment|42.1667306|-70.9523629|41.88561256|13.83865654|8.48542292|18759742|7.11842643|14.42783042||8.51368122|Safe|-0.10944735|9|A-|0.65432765|49.10975985|Expensive|5.51343555|0|0.16201117|2433.20673189|3.1321893|1580.71395588|12.78078354|270881||3690|2950|2821|1757|2655|3144||138|1662|4705|1513|1992|2295|4342|3327|4005|3152|3265|1753|2649|681|4499|3305
1|2191|1540|154|Apartment|42.243453|-70.942033|49.56524576|8.88979043|6.07457551|18759742|2.02376628|10.03012202||30.90632665|Safe|-0.10944735|9|A-|0.77781174|47.13900013|Neutral|4.18993774|0|0.11940299|4129.98666001|3.2593606|1564.17929107|7.92339852|270881||4986|1703|1815|1769|920|2157||4895|1578|4717|1684|824|2606|3940|3431|4745|2025|3342|1820|3167|319|4511|2514
1|2199|1942|154|Apartment|42.3474761|-71.082035|34.90431918|4.0069068|2.08398085|18759742|0.05723014|1.46858463||21.42368638|Safe|-0.10944735|12|A++|0.01963799|80.1313804|Very Expensive|0.06406216|0.37797692|0.44313725|20222.3114207|0.16105491|3308.03527308|3.73370356|270881||1365|413|200|1639|93|207||1965|2920|4566|109|5276|209|21|2269|291|238|196|33|5302|97|4359|18
1|2203|1948|154|Apartment|42.3605882|-71.058737|33.58017401|2.67635209|2.06110363|18759742|0.03172648|0.03569834||20.98606485|Safe|0|11|A+|0.18912648|68.20842758|Very Expensive|0.20215713|0|0.66666667|793.69508688|1.44585517|2264.11263069|2.7136595|270881||960|181|195|1667|70|3||1852|2898|5|297|4998|538|216|2584|41|4420|2025|379|3111|52|4390|242
1|2210|1952|154|Apartment|42.3474715|-71.0392708|38.76665826|1.99032801|1.98561723|18759742|0.96487566|1.32738203||22.81948324|Safe|-0.10944735|12|A++|0.23570895|65.79079019|Very Expensive|0.04396444|1.53070273|0.4556701|3336.34530915|1.98090646|3402.83401799|1.55009756|270881||2692|91|174|1644|478|186||2593|2655|4571|129|4843|673|9|1620|249|2504|2515|23|4775|21|4364|600
1|2215|1947|154|Apartment|42.3476346|-71.1030821|21.67820876|5.04838451|2.62740979|18759742|0.76508967|2.41541791||22.50415241|Safe|-0.10944735|10|A|0.09215409|54.09624907|Expensive|0.12512977|1.10188401|0.23149905|33727.59771523|0.20643507|2075.65158921|4.80859491|270881||72|624|349|1705|404|372||2407|3543|4639|730|5180|1595|103|1875|2506|127|271|574|4220|145|4433|198
1|2301|1541|154|Apartment|42.0783714|-71.0423041|34.83818233|19.75077009|10.59140959|18759742|12.43434841|19.48402906||8.51368122|Safe|-0.10944735|7|B|0.4348856|45.64408513|Neutral|8.34355212|0|0.1924812|5097.57204121|1.43204909|1208.13284215|18.6329683|270881||1333|4020|3506|1794|3726|3973||150|4333|4751|3060|3786|2876|4795|4210|3336|1562|2006|3520|4967|1159|4545|1402
1|2302|1541|154|Apartment|42.0889069|-70.998375|36.72230503|18.94170653|9.91750245|18759742|8.89016387|18.99161775||8.51368122|Safe|-0.10944735|7|B|0.67869978|44.45743004|Neutral|8.68899948|0|0.0661157|3681.87532087|0.89329838|1141.99418291|17.83470779|270881||1989|3895|3300|1793|3105|3910||149|3506|4750|2944|1730|3114|4832|4146|5232|2290|1376|3821|4566|1105|4544|2493
1|2322|1541|154|Apartment|42.1324607|-71.054013|40.62175309|16.11275037|8.74181161|18759742|4.29094473|15.73008685||8.51368122|Safe|-0.10944735|8|B+|0.6255364|50.16737173|Expensive|5.05586446|0|0.10683761|1052.09390684|1.37087284|1198.21204326|14.99549618|270881||3309|3404|2919|1787|1805|3413||147|2129|4740|2347|2250|2152|4223|3825|4923|4190|1942|3570|4255|871|4534|3710
1|2324|1541|154|Apartment|41.9723874|-70.9787781|33.57418922|27.02554687|14.04292796|18759742|27.31676614|27.10109416||8.51368122|Very Safe|-0.10944735|9|A-|0.67447175|47.25718963|Expensive|3.0166478|0.65497307|0.20711297|1010.20450023|1.06030906|1647.95492611|25.92378251|270881||958|4767|4263|1758|4729|4732||139|1332|4706|1517|1777|2593|3444|2111|2993|4219|1583|1520|2043|1616|4500|3236
1|2332|1541|154|Apartment|42.0443242|-70.7060726|45.63989268|26.85353955|20.50079326|18759742|23.73814622|28.32222556||8.51368122|Very Safe|-0.10944735|11|A+|0.84526888|62.03506369|Very Expensive|15.47652298|0|0.27272727|666.30244029|14.14804697|2046.99150353|26.02814193|270881||4552|4753|4927|1661|4602|4821||114|286|4590|242|346|890|5216|2552|1759|4527|4955|603|376|1622|4383|3035
1|2333|1541|154|Apartment|42.037278|-70.9404591|35.7764417|22.75651485|12.5137604|18759742|17.20869159|23.11404491||8.51368122|Very Safe|-0.10944735|9|A-|0.7924399|49.15197613|Expensive|7.45969274|0|0.15810277|842.030414|2.27100596|1323.87549582|21.67920303|270881||1657|4409|3971|1772|4237|4407||142|1286|4721|1780|709|2291|4688|3491|4071|4370|2723|2898|3176|1378|4515|3480
1|2338|1541|154|Apartment|42.0026345|-70.8637056|41.27502086|25.94851708|15.64200452|18759742|16.00333119|26.64393585||8.51368122|Very Safe|-0.10944735|9|A-|0.86736312|41.41631648|Neutral|8.9120912|0|0.10909091|492.44079356|5.33549196|1877.23561148|24.92305268|270881||3507|4704|4494|1753|4137|4692||135|642|4699|1474|232|3687|4861|3302|4902|4702|4068|937|2039|1572|4493|2330
1|2339|1541|154|Apartment|42.1229562|-70.8563099|40.86160872|18.27577548|13.70148837|18759742|15.60922874|19.38660158||8.51368122|Very Safe|-0.10944735|11|A+|0.85791922|61.39310125|Very Expensive|11.18660388|0|0.17952756|929.0222888|9.12720125|1277.57843435|17.33207102|270881||3382|3782|4206|1690|4104|3954||117|397|4621|519|277|935|5051|2717|3623|4296|4666|3148|1456|1068|4415|2693
1|2341|1541|154|Apartment|42.0504638|-70.8674185|46.29863324|22.7353104|14.80098806|18759742|15.0549294|23.5315121||8.51368122|Very Safe|-0.10944735|9|A-|0.88894353|58.69312695|Very Expensive|11.72297635|0|0.12571429|713.73970592|6.86666573|854.29101521|21.72597278|270881||4655|4406|4366|1736|4059|4448||129|399|4682|1156|136|1148|5078|3092|4644|4488|4384|5044|2640|1382|4476|3203
1|2343|1541|154|Apartment|42.1403459|-70.9978612|41.60356841|15.38914867|8.45208488|18759742|7.00651829|15.50070538||8.51368122|Very Safe|-0.10944735|8|B+|0.75474851|50.00289749|Expensive|5.47471227|0|0.10441767|1542.24041078|1.51502109|1081.3670786|14.28344129|270881||3614|3254|2807|1789|2622|3364||148|1210|4744|2456|1016|2170|4331|3887|4947|3800|2109|4125|4259|816|4538|4248
1|2351|1541|154|Apartment|42.1199641|-70.9572156|41.47708544|16.97883752|10.12495328|18759742|9.65533887|17.38758845||8.51368122|Safe|-0.10944735|9|A-|0.66063341|50.84613833|Expensive|8.06931473|0|0.15568862|1703.54746223|3.27106905|1286.39692225|15.90216915|270881||3578|3572|3363|1748|3280|3678||133|1682|4694|1414|1932|2052|4766|3262|4121|3706|3345|3105|1700|946|4488|3551
1|2356|1541|154|Apartment|42.0605324|-71.1196761|42.53602267|21.6868168|13.54710028|18759742|13.70728883|20.93075256||8.51368122|Very Safe|-0.10944735|10|A|0.77520301|54.86915141|Expensive|5.5574264|0|0.20740741|952.48035463|5.40738376|1485.91521097|20.5831069|270881||3852|4286|4175|1718|3906|4162||124|468|4658|932|844|1523|4354|2953|2983|4275|4087|2129|2005|1297|4452|4522
1|2357|1541|154|Apartment|42.054978|-71.0806508|19.9782458|21.61811798|12.64183917|18759742|0.48115597|21.11140982||8.51368122|Safe|-0.10944735|9|A-|0.4348856|52.76198372|Expensive|6.54979668|0|0.33333333|2357.15469672|3.66556036|1417.66577163|20.50231874|270881||46|4277|4001|1741|293|4189||131|2335|4687|1225|3784|1773|4547|3138|959|3203|3524|2449|2023|1289|4481|3409
1|2359|1541|154|Apartment|42.0678041|-70.8057131|44.08211373|22.83563748|16.44079389|18759742|21.77705838|23.99436207||8.51368122|Very Safe|-0.10944735|9|A-|0.84051701|48.09208957|Expensive|14.31105063|0|0.16498994|846.60799516|10.0459503|1822.12006211|21.91065035|270881||4226|4415|4580|1735|4509|4496||128|571|4681|1152|374|2448|5181|3088|3951|4364|4753|1074|1638|1394|4475|3650
1|2364|1541|154|Apartment|41.9871959|-70.7419417|44.40686263|29.28497645|20.14171711|18759742|18.65703481|30.45124733||8.51368122|Very Safe|-0.10944735|9|A-|0.7574474|51.42238585|Expensive|11.08579007|0|0.1369509|722.40629655|10.99845778|1407.65113086|28.36741554|270881||4296|4887|4893|1740|4325|4915||130|1058|4686|1196|993|1952|5044|3117|4490|4476|4814|2507|2855|1746|4480|3065
1|2368|1540|154|Apartment|42.1764458|-71.0515677|40.99110609|13.09363859|7.32585085|18759742|10.07592644|12.69436014||30.90632665|Safe|-0.10944735|8|B+|0.66383774|46.44648667|Neutral|2.13021326|1.36387497|0.1442953|3422.02248666|1.5580631|1467.17592418|11.97795417|270881||3422|2787|2358|1791|3344|2772||4901|2889|4748|2627|1887|2728|2804|1723|4346|2437|2153|2219|4697|623|4542|2858
1|2370|1541|154|Apartment|42.1303994|-70.9106147|41.29865462|16.80071919|11.27537867|18759742|10.3108235|17.58949163||8.51368122|Safe|-0.10944735|9|A-|0.69512634|47.18463935|Neutral|8.80938086|0|0.18763326|1749.49843192|5.75003815|1340.41016063|15.78229034|270881||3519|3536|3674|1762|3394|3708||140|2105|4710|1565|1556|2603|4847|3358|3446|3661|4156|2803|2780|938|4504|1927
1|2375|1541|154|Apartment|42.0056534|-71.0780192|43.2299606|24.96054334|14.99751197|18759742|14.56841856|24.50979285||8.51368122|Very Safe|-0.10944735|8|B+|0.74934897|46.9658472|Neutral|3.18050143|0|0.21464646|706.46241504|5.0344806|1693.14967659|23.84309916|270881||4028|4623|4406|1778|4011|4535||145|1271|4728|1956|1063|2642|3515|3598|2840|4492|3997|1394|3192|1516|4522|4813
1|2379|1541|154|Apartment|42.0216172|-71.026717|44.35811256|23.60967556|12.97394464|18759742|15.32128922|23.44502786||8.51368122|Very Safe|-0.10944735|8|B+|0.79987918|47.32602785|Expensive|4.51035829|0|0.1488764|471.0385568|2.33821373|1533.31458342|22.49453468|270881||4286|4495|4071|1776|4089|4439||144|1068|4726|1895|649|2586|4059|3560|4269|4722|2763|1958|3187|1428|4520|4466
1|2382|1541|154|Apartment|42.0789741|-70.9393902|37.70360376|19.92104456|11.892373|18759742|6.93984329|20.36358562||8.51368122|Safe|-0.10944735|8|B+|0.6814805|47.36117293|Expensive|9.9563099|0|0.1369863|2171.43349699|3.86370144|1352.53558149|18.85180544|270881||2351|4040|3840|1775|2599|4084||143|2082|4725|1892|1702|2583|4965|3559|4489|3327|3605|2754|3186|1183|4519|2915
1|2420|1950|154|Apartment|42.4570545|-71.2154642|44.49671728|12.4901604|9.71923072|18759742|6.58402877|10.42670503||19.3081914|Very Safe|-0.10944735|12|A++|0.8662154|74.42119323|Very Expensive|1.37138654|1.17435452|0.33333333|2217.64504373|6.94830105|2349.02471407|12.99968895|270881||4317|2641|3248|1619|2508|2264||1240|62|4546|48|239|321|2023|1839|952|3304|4401|307|296|697|4339|3145
1|2421|1950|154|Apartment|42.4385472|-71.2395735|46.48558068|12.99242579|9.55704511|18759742|9.8498391|10.69601057||19.3081914|Very Safe|-0.10944735|12|A++|0.74832026|72.7430303|Very Expensive|0.97332428|4.02477808|0.40441176|1941.30674184|6.12166443|2552.95224673|13.36567428|270881||4677|2761|3217|1630|3312|2319||1241|323|4557|81|1074|362|1486|600|427|3532|4241|167|539|733|4350|3179
1|2445|446|154|Apartment|42.3254833|-71.1350449|36.01755562|7.06141141|4.54312322|18759742|2.60375654|4.56582626||9.38921642|Safe|-0.10944735|12|A++|0.55712101|72.8879691|Very Expensive|2.16653201|0|0.2768595|8249.0488195|2.02483503|2423.98186121|6.60950308|270881||1738|1194|1113|1624|1185|831||193|1820|4551|61|2840|359|2834|2436|1707|796|2551|236|887|249|4344|625
1|2446|1947|154|Apartment|42.3434991|-71.1222435|32.58506049|6.06562625|3.37318717|18759742|1.28699264|3.43254003||22.50415241|Safe|-0.10944735|12|A++|0.40578104|70.6947461|Very Expensive|0.77364333|0.19445851|0.25193798|23349.1457379|0.68074809|2403.03795245|5.79181864|270881||734|918|582|1618|604|590||2405|2320|4545|42|3977|427|1179|2352|2099|193|1088|260|157|197|4338|219
1|2451|1955|154|Apartment|42.3978246|-71.2557011|38.21546217|12.94970581|8.19277896|18759742|5.52334895|10.37922164||26.00123251|Safe|-0.10944735|10|A|0.52462023|52.03767588|Expensive|0.27138215|3.28061401|0.3328125|3409.97718895|3.43585211|2017.22910688|13.07954688|270881||2515|2745|2711|1729|2190|2251||3803|2115|4673|1064|3119|1869|333|814|975|2448|3430|647|3770|706|4467|2050
1|2452|1955|154|Apartment|42.3927207|-71.213532|31.58512527|10.76985481|6.74241797|18759742|3.69905515|8.20997415||26.00123251|Very Safe|-0.10944735|10|A|0.59982336|55.11085309|Expensive|2.89399789|0|0.30701754|4162.89485242|2.71498114|1949.98813665|10.9144259|270881||546|2226|2140|1722|1595|1671||3802|1477|4664|985|2467|1490|3360|2982|1266|2006|3036|766|3536|538|4458|2455
